devolucaoId,protocolo,mesRef,dataAbertura,dataFechamento,motivoId,unidadeId,canalEntrada,criticidade,slaDias,tempoCorrecaoDias,slaEstourado,status
4628,DV-104628,2025-08,2025-08-10,2025-08-16,57,5,Esteira Interna,Alta,5,6,1,Concluído
4629,DV-104629,2025-08,2025-08-07,2025-08-15,58,11,E-mail,Alta,5,8,1,Concluído
4630,DV-104630,2025-08,2025-08-17,2025-08-24,58,9,Portal SILIC,Alta,5,7,1,Concluído
4631,DV-104631,2025-08,2025-08-15,2025-08-22,59,9,Portal SILIC,Alta,5,7,1,Concluído
4632,DV-104632,2025-08,2025-08-19,2025-08-25,59,14,Portal SILIC,Alta,5,6,1,Concluído
4633,DV-104633,2025-08,2025-08-07,2025-08-13,60,2,E-mail,Alta,5,6,1,Concluído
4634,DV-104634,2025-08,2025-08-01,2025-08-06,61,10,Esteira Interna,Alta,5,5,0,Concluído
4635,DV-104635,2025-08,2025-08-10,2025-08-15,61,13,Portal SILIC,Alta,5,5,0,Concluído
4636,DV-104636,2025-08,2025-08-14,2025-08-21,62,7,Portal SILIC,Média,6,7,1,Concluído
4637,DV-104637,2025-08,2025-08-27,2025-09-02,63,11,Portal SILIC,Média,6,6,0,Concluído
4638,DV-104638,2025-08,2025-08-26,2025-09-02,64,16,Portal SILIC,Média,6,7,1,Concluído
4639,DV-104639,2025-08,2025-08-07,2025-08-14,65,3,Portal SILIC,Média,6,7,1,Concluído
4640,DV-104640,2025-08,2025-08-25,2025-09-01,65,12,Esteira Interna,Média,6,7,1,Concluído
4641,DV-104641,2025-08,2025-08-01,2025-08-08,66,1,Portal SILIC,Média,6,7,1,Concluído
4642,DV-104642,2025-08,2025-08-20,2025-08-24,66,7,Portal SILIC,Média,6,4,0,Concluído
4643,DV-104643,2025-08,2025-08-06,2025-08-11,67,9,E-mail,Média,6,5,0,Concluído
4644,DV-104644,2025-08,2025-08-09,2025-08-16,67,10,E-mail,Média,6,7,1,Concluído
4645,DV-104645,2025-08,2025-08-17,2025-08-23,68,8,Esteira Interna,Média,6,6,0,Concluído
4646,DV-104646,2025-08,2025-08-14,2025-08-18,69,4,E-mail,Média,6,4,0,Concluído
4647,DV-104647,2025-08,2025-08-27,2025-09-01,69,17,E-mail,Média,6,5,0,Concluído
4648,DV-104648,2025-08,2025-08-12,2025-08-19,70,12,Portal SILIC,Média,6,7,1,Concluído
4649,DV-104649,2025-08,2025-08-02,2025-08-06,70,14,E-mail,Média,6,4,0,Concluído
4650,DV-104650,2025-08,2025-08-26,2025-09-01,71,4,E-mail,Média,6,6,0,Concluído
4651,DV-104651,2025-08,2025-08-23,2025-08-29,72,17,Portal SILIC,Média,6,6,0,Concluído
4652,DV-104652,2025-08,2025-08-19,2025-08-23,73,6,E-mail,Média,6,4,0,Concluído
4653,DV-104653,2025-08,2025-08-01,2025-08-06,74,10,Portal SILIC,Média,6,5,0,Concluído
4654,DV-104654,2025-08,2025-08-09,2025-08-15,75,3,E-mail,Média,6,6,0,Concluído
4655,DV-104655,2025-08,2025-08-27,2025-09-03,76,12,Portal SILIC,Média,6,7,1,Concluído
4656,DV-104656,2025-08,2025-08-07,2025-08-12,77,12,Portal SILIC,Média,6,5,0,Concluído
4657,DV-104657,2025-08,2025-08-24,2025-08-29,78,12,Portal SILIC,Média,6,5,0,Concluído
4658,DV-104658,2025-08,2025-08-05,2025-08-10,79,13,Portal SILIC,Média,6,5,0,Concluído
4659,DV-104659,2025-08,2025-08-17,2025-08-22,79,3,Portal SILIC,Média,6,5,0,Concluído
4660,DV-104660,2025-08,2025-08-15,2025-08-21,80,10,Portal SILIC,Média,6,6,0,Concluído
4661,DV-104661,2025-08,2025-08-07,2025-08-12,81,13,E-mail,Média,6,5,0,Concluído
4662,DV-104662,2025-08,2025-08-02,2025-08-09,81,9,E-mail,Média,6,7,1,Concluído
4663,DV-104663,2025-08,2025-08-16,2025-08-21,82,18,Portal SILIC,Alta,5,5,0,Concluído
4664,DV-104664,2025-08,2025-08-06,2025-08-10,82,1,Portal SILIC,Alta,5,4,0,Concluído
4665,DV-104665,2025-08,2025-08-17,2025-08-21,83,7,Portal SILIC,Alta,5,4,0,Concluído
4666,DV-104666,2025-08,2025-08-18,2025-08-24,83,2,Esteira Interna,Alta,5,6,1,Concluído
4667,DV-104667,2025-08,2025-08-05,2025-08-10,84,7,Portal SILIC,Alta,5,5,0,Concluído
4668,DV-104668,2025-08,2025-08-19,2025-08-23,85,16,Portal SILIC,Alta,5,4,0,Concluído
4669,DV-104669,2025-08,2025-08-15,2025-08-19,86,11,E-mail,Alta,5,4,0,Concluído
4670,DV-104670,2025-08,2025-08-12,2025-08-20,87,7,Portal SILIC,Alta,5,8,1,Concluído
4671,DV-104671,2025-08,2025-08-15,2025-08-21,87,10,Esteira Interna,Alta,5,6,1,Concluído
4672,DV-104672,2025-08,2025-08-15,2025-08-21,87,10,E-mail,Alta,5,6,1,Concluído
4673,DV-104673,2025-08,2025-08-17,2025-08-22,88,11,Portal SILIC,Alta,5,5,0,Concluído
4674,DV-104674,2025-08,2025-08-22,2025-08-29,88,7,E-mail,Alta,5,7,1,Concluído
4675,DV-104675,2025-08,2025-08-04,2025-08-11,89,10,Esteira Interna,Alta,5,7,1,Concluído
4676,DV-104676,2025-08,2025-08-12,2025-08-18,90,12,E-mail,Alta,5,6,1,Concluído
4677,DV-104677,2025-08,2025-08-25,2025-09-01,90,15,Portal SILIC,Alta,5,7,1,Concluído
4678,DV-104678,2025-08,2025-08-20,2025-08-28,90,18,E-mail,Alta,5,8,1,Concluído
4679,DV-104679,2025-08,2025-08-24,2025-08-29,91,10,Portal SILIC,Alta,5,5,0,Concluído
4680,DV-104680,2025-08,2025-08-17,2025-08-23,91,1,Portal SILIC,Alta,5,6,1,Concluído
4681,DV-104681,2025-08,2025-08-07,2025-08-12,92,12,Esteira Interna,Alta,5,5,0,Concluído
4682,DV-104682,2025-08,2025-08-10,2025-08-17,92,2,E-mail,Alta,5,7,1,Concluído
4683,DV-104683,2025-08,2025-08-17,2025-08-22,92,12,E-mail,Alta,5,5,0,Concluído
4684,DV-104684,2025-08,2025-08-15,2025-08-22,93,15,Portal SILIC,Alta,5,7,1,Concluído
4685,DV-104685,2025-08,2025-08-21,2025-08-29,93,11,Portal SILIC,Alta,5,8,1,Concluído
4686,DV-104686,2025-08,2025-08-26,2025-08-31,94,5,Esteira Interna,Alta,5,5,0,Concluído
4687,DV-104687,2025-08,2025-08-16,2025-08-22,95,16,Esteira Interna,Alta,5,6,1,Concluído
4688,DV-104688,2025-08,2025-08-25,2025-09-01,95,17,E-mail,Alta,5,7,1,Concluído
4689,DV-104689,2025-08,2025-08-11,2025-08-16,96,9,Esteira Interna,Alta,5,5,0,Concluído
4690,DV-104690,2025-08,2025-08-17,2025-08-22,96,11,Portal SILIC,Alta,5,5,0,Concluído
4691,DV-104691,2025-08,2025-08-07,2025-08-12,97,3,Portal SILIC,Alta,5,5,0,Concluído
4692,DV-104692,2025-08,2025-08-05,2025-08-12,97,11,Portal SILIC,Alta,5,7,1,Concluído
4693,DV-104693,2025-08,2025-08-23,2025-08-28,98,15,E-mail,Alta,5,5,0,Concluído
4694,DV-104694,2025-08,2025-08-16,2025-08-23,98,17,E-mail,Alta,5,7,1,Concluído
4695,DV-104695,2025-08,2025-08-10,2025-08-15,99,6,Portal SILIC,Média,6,5,0,Concluído
4696,DV-104696,2025-08,2025-08-19,2025-08-25,99,15,Portal SILIC,Média,6,6,0,Concluído
4697,DV-104697,2025-08,2025-08-21,2025-08-27,100,6,Portal SILIC,Média,6,6,0,Concluído
4698,DV-104698,2025-08,2025-08-01,2025-08-08,101,3,Portal SILIC,Média,6,7,1,Concluído
4699,DV-104699,2025-08,2025-08-02,2025-08-07,102,13,Portal SILIC,Média,6,5,0,Concluído
4700,DV-104700,2025-08,2025-08-08,2025-08-15,103,4,Esteira Interna,Média,6,7,1,Concluído
4701,DV-104701,2025-08,2025-08-01,2025-08-06,103,11,E-mail,Média,6,5,0,Concluído
4702,DV-104702,2025-08,2025-08-12,2025-08-19,104,17,Portal SILIC,Média,6,7,1,Concluído
4703,DV-104703,2025-08,2025-08-15,2025-08-21,104,6,Portal SILIC,Média,6,6,0,Concluído
4704,DV-104704,2025-08,2025-08-03,2025-08-09,105,4,Portal SILIC,Média,6,6,0,Concluído
4705,DV-104705,2025-08,2025-08-23,2025-08-29,106,13,Portal SILIC,Média,6,6,0,Concluído
4706,DV-104706,2025-08,2025-08-03,2025-08-09,106,11,Portal SILIC,Média,6,6,0,Concluído
4707,DV-104707,2025-08,2025-08-10,2025-08-14,107,4,Portal SILIC,Média,6,4,0,Concluído
4708,DV-104708,2025-08,2025-08-08,2025-08-13,108,14,Esteira Interna,Média,6,5,0,Concluído
4709,DV-104709,2025-08,2025-08-16,2025-08-22,109,13,Portal SILIC,Média,6,6,0,Concluído
4710,DV-104710,2025-08,2025-08-05,2025-08-11,110,8,E-mail,Média,6,6,0,Concluído
4711,DV-104711,2025-08,2025-08-12,2025-08-17,110,16,E-mail,Média,6,5,0,Concluído
4712,DV-104712,2025-08,2025-08-18,2025-08-24,111,2,Portal SILIC,Alta,5,6,1,Concluído
4713,DV-104713,2025-08,2025-08-25,2025-08-28,112,14,Portal SILIC,Alta,5,3,0,Concluído
4714,DV-104714,2025-08,2025-08-25,2025-08-31,112,7,Esteira Interna,Alta,5,6,1,Concluído
4715,DV-104715,2025-08,2025-08-08,2025-08-13,113,6,Portal SILIC,Alta,5,5,0,Concluído
4716,DV-104716,2025-08,2025-08-03,2025-08-09,114,16,Portal SILIC,Alta,5,6,1,Concluído
4717,DV-104717,2025-08,2025-08-21,2025-08-25,115,6,Portal SILIC,Alta,5,4,0,Concluído
4718,DV-104718,2025-08,2025-08-18,2025-08-24,116,10,Portal SILIC,Alta,5,6,1,Concluído
4719,DV-104719,2025-08,2025-08-01,2025-08-06,116,16,Esteira Interna,Alta,5,5,0,Concluído
4720,DV-104720,2025-08,2025-08-24,2025-08-28,116,12,E-mail,Alta,5,4,0,Concluído
4721,DV-104721,2025-08,2025-08-10,2025-08-17,117,5,Portal SILIC,Alta,5,7,1,Concluído
4722,DV-104722,2025-08,2025-08-14,2025-08-22,117,15,Portal SILIC,Alta,5,8,1,Concluído
4723,DV-104723,2025-08,2025-08-12,2025-08-18,118,8,Portal SILIC,Alta,5,6,1,Concluído
4724,DV-104724,2025-08,2025-08-08,2025-08-16,118,18,Portal SILIC,Alta,5,8,1,Concluído
4725,DV-104725,2025-08,2025-08-03,2025-08-10,119,11,Esteira Interna,Média,6,7,1,Concluído
4726,DV-104726,2025-08,2025-08-07,2025-08-14,120,1,Portal SILIC,Média,6,7,1,Concluído
4727,DV-104727,2025-08,2025-08-27,2025-08-31,120,18,Portal SILIC,Média,6,4,0,Concluído
4728,DV-104728,2025-08,2025-08-11,2025-08-16,121,5,Portal SILIC,Média,6,5,0,Concluído
4729,DV-104729,2025-08,2025-08-01,2025-08-08,122,5,Portal SILIC,Média,6,7,1,Concluído
4730,DV-104730,2025-08,2025-08-05,2025-08-10,123,10,E-mail,Média,6,5,0,Concluído
4731,DV-104731,2025-08,2025-08-27,2025-08-31,124,1,Portal SILIC,Média,6,4,0,Concluído
4732,DV-104732,2025-08,2025-08-21,2025-08-26,125,9,Portal SILIC,Média,6,5,0,Concluído
4733,DV-104733,2025-08,2025-08-06,2025-08-10,126,16,Portal SILIC,Média,6,4,0,Concluído
4734,DV-104734,2025-08,2025-08-04,2025-08-10,126,14,E-mail,Média,6,6,0,Concluído
4735,DV-104735,2025-08,2025-08-08,2025-08-13,127,15,Portal SILIC,Média,6,5,0,Concluído
4736,DV-104736,2025-08,2025-08-25,2025-08-30,128,4,Portal SILIC,Média,6,5,0,Concluído
4737,DV-104737,2025-08,2025-08-16,2025-08-22,129,12,E-mail,Média,6,6,0,Concluído
4738,DV-104738,2025-08,2025-08-07,2025-08-11,129,10,Portal SILIC,Média,6,4,0,Concluído
4739,DV-104739,2025-08,2025-08-13,2025-08-19,130,4,Esteira Interna,Média,6,6,0,Concluído
4740,DV-104740,2025-08,2025-08-27,2025-09-01,130,7,E-mail,Média,6,5,0,Concluído
4741,DV-104741,2025-08,2025-08-16,2025-08-20,131,10,E-mail,Média,6,4,0,Concluído
4742,DV-104742,2025-08,2025-08-11,2025-08-15,132,2,E-mail,Média,6,4,0,Concluído
4743,DV-104743,2025-08,2025-08-14,2025-08-19,133,1,Esteira Interna,Média,6,5,0,Concluído
4744,DV-104744,2025-08,2025-08-23,2025-08-28,134,16,E-mail,Média,6,5,0,Concluído
4745,DV-104745,2025-08,2025-08-22,2025-08-26,135,4,Esteira Interna,Média,6,4,0,Concluído
4746,DV-104746,2025-08,2025-08-22,2025-08-28,136,1,Portal SILIC,Alta,5,6,1,Concluído
4747,DV-104747,2025-08,2025-08-07,2025-08-14,137,15,Portal SILIC,Alta,5,7,1,Concluído
4748,DV-104748,2025-08,2025-08-09,2025-08-14,138,10,Portal SILIC,Alta,5,5,0,Concluído
4749,DV-104749,2025-08,2025-08-11,2025-08-18,139,3,Portal SILIC,Alta,5,7,1,Concluído
4750,DV-104750,2025-08,2025-08-11,2025-08-16,139,18,E-mail,Alta,5,5,0,Concluído
4751,DV-104751,2025-08,2025-08-11,2025-08-17,139,2,Portal SILIC,Alta,5,6,1,Concluído
4752,DV-104752,2025-08,2025-08-14,2025-08-21,140,16,Esteira Interna,Alta,5,7,1,Concluído
4753,DV-104753,2025-08,2025-08-11,2025-08-16,140,10,Portal SILIC,Alta,5,5,0,Concluído
4754,DV-104754,2025-08,2025-08-15,2025-08-22,141,1,E-mail,Alta,5,7,1,Concluído
4755,DV-104755,2025-08,2025-08-01,2025-08-08,141,2,Portal SILIC,Alta,5,7,1,Concluído
4756,DV-104756,2025-08,2025-08-12,2025-08-18,142,13,Portal SILIC,Alta,5,6,1,Concluído
4757,DV-104757,2025-08,2025-08-11,2025-08-16,143,6,Portal SILIC,Alta,5,5,0,Concluído
4758,DV-104758,2025-08,2025-08-10,2025-08-15,143,14,Esteira Interna,Alta,5,5,0,Concluído
4759,DV-104759,2025-08,2025-08-09,2025-08-16,144,13,E-mail,Alta,5,7,1,Concluído
4760,DV-104760,2025-08,2025-08-23,2025-08-30,144,13,Portal SILIC,Alta,5,7,1,Concluído
4761,DV-104761,2025-08,2025-08-19,2025-08-26,144,11,Portal SILIC,Alta,5,7,1,Concluído
4762,DV-104762,2025-08,2025-08-01,2025-08-08,145,10,Portal SILIC,Alta,5,7,1,Concluído
4763,DV-104763,2025-08,2025-08-14,2025-08-19,145,9,E-mail,Alta,5,5,0,Concluído
4764,DV-104764,2025-08,2025-08-25,2025-09-02,145,17,Portal SILIC,Alta,5,8,1,Concluído
4765,DV-104765,2025-08,2025-08-01,2025-08-08,146,14,Portal SILIC,Alta,5,7,1,Concluído
4766,DV-104766,2025-08,2025-08-01,2025-08-07,146,11,E-mail,Alta,5,6,1,Concluído
4767,DV-104767,2025-08,2025-08-17,2025-08-23,147,16,Portal SILIC,Média,6,6,0,Concluído
4768,DV-104768,2025-08,2025-08-15,2025-08-20,148,17,Portal SILIC,Média,6,5,0,Concluído
4769,DV-104769,2025-08,2025-08-05,2025-08-11,149,18,E-mail,Média,6,6,0,Concluído
4770,DV-104770,2025-08,2025-08-01,2025-08-06,149,4,Portal SILIC,Média,6,5,0,Concluído
4771,DV-104771,2025-08,2025-08-21,2025-08-27,150,12,Portal SILIC,Média,6,6,0,Concluído
4772,DV-104772,2025-08,2025-08-27,2025-09-02,151,12,Portal SILIC,Média,6,6,0,Concluído
4773,DV-104773,2025-08,2025-08-09,2025-08-14,152,7,E-mail,Média,6,5,0,Concluído
4774,DV-104774,2025-08,2025-08-08,2025-08-15,153,8,Portal SILIC,Média,6,7,1,Concluído
4775,DV-104775,2025-08,2025-08-19,2025-08-25,154,2,Portal SILIC,Média,6,6,0,Concluído
4776,DV-104776,2025-08,2025-08-26,2025-09-02,155,15,Portal SILIC,Média,6,7,1,Concluído
4777,DV-104777,2025-08,2025-08-22,2025-08-28,156,2,Portal SILIC,Média,6,6,0,Concluído
4778,DV-104778,2025-08,2025-08-15,2025-08-21,157,15,Portal SILIC,Média,6,6,0,Concluído
4779,DV-104779,2025-08,2025-08-12,2025-08-16,158,9,Portal SILIC,Média,6,4,0,Concluído
4780,DV-104780,2025-08,2025-08-20,2025-08-27,158,11,E-mail,Média,6,7,1,Concluído
4781,DV-104781,2025-08,2025-08-20,2025-08-25,159,12,Esteira Interna,Média,6,5,0,Concluído
4782,DV-104782,2025-08,2025-08-20,2025-08-24,160,4,Esteira Interna,Média,6,4,0,Concluído
4783,DV-104783,2025-08,2025-08-10,2025-08-17,161,10,Portal SILIC,Média,6,7,1,Concluído
4784,DV-104784,2025-08,2025-08-25,2025-09-01,161,2,Portal SILIC,Média,6,7,1,Concluído
4785,DV-104785,2025-08,2025-08-02,2025-08-06,162,10,E-mail,Média,6,4,0,Concluído
4786,DV-104786,2025-08,2025-08-16,2025-08-22,163,4,Portal SILIC,Média,6,6,0,Concluído
4787,DV-104787,2025-08,2025-08-17,2025-08-22,164,14,Portal SILIC,Alta,5,5,0,Concluído
4788,DV-104788,2025-08,2025-08-04,2025-08-10,164,17,E-mail,Alta,5,6,1,Concluído
4789,DV-104789,2025-08,2025-08-21,2025-08-29,165,1,Esteira Interna,Alta,5,8,1,Concluído
4790,DV-104790,2025-08,2025-08-01,2025-08-08,165,1,Portal SILIC,Alta,5,7,1,Concluído
4791,DV-104791,2025-08,2025-08-13,2025-08-21,166,16,Esteira Interna,Alta,5,8,1,Concluído
4792,DV-104792,2025-08,2025-08-27,2025-09-03,167,12,Portal SILIC,Alta,5,7,1,Concluído
4793,DV-104793,2025-08,2025-08-06,2025-08-12,167,8,E-mail,Alta,5,6,1,Concluído
4794,DV-104794,2025-08,2025-08-19,2025-08-24,168,12,Esteira Interna,Alta,5,5,0,Concluído
4795,DV-104795,2025-08,2025-08-23,2025-08-30,168,4,Portal SILIC,Alta,5,7,1,Concluído
4796,DV-104796,2025-08,2025-08-15,2025-08-21,169,5,Portal SILIC,Alta,5,6,1,Concluído
4797,DV-104797,2025-08,2025-08-25,2025-08-31,169,15,Esteira Interna,Alta,5,6,1,Concluído
4798,DV-104798,2025-08,2025-08-07,2025-08-12,170,8,Portal SILIC,Alta,5,5,0,Concluído
4799,DV-104799,2025-08,2025-08-09,2025-08-16,170,16,E-mail,Alta,5,7,1,Concluído
4800,DV-104800,2025-08,2025-08-02,2025-08-10,171,13,E-mail,Alta,5,8,1,Concluído
4801,DV-104801,2025-08,2025-08-27,2025-09-01,172,9,Portal SILIC,Alta,5,5,0,Concluído
4802,DV-104802,2025-08,2025-08-24,2025-08-29,172,9,Esteira Interna,Alta,5,5,0,Concluído
4803,DV-104803,2025-08,2025-08-20,2025-08-27,173,18,E-mail,Alta,5,7,1,Concluído
4804,DV-104804,2025-08,2025-08-12,2025-08-20,173,8,Portal SILIC,Alta,5,8,1,Concluído
4805,DV-104805,2025-08,2025-08-12,2025-08-20,174,17,E-mail,Alta,5,8,1,Concluído
4806,DV-104806,2025-08,2025-08-18,2025-08-26,174,18,Portal SILIC,Alta,5,8,1,Concluído
4807,DV-104807,2025-08,2025-08-25,2025-08-30,174,7,Portal SILIC,Alta,5,5,0,Concluído
4808,DV-104808,2025-08,2025-08-13,2025-08-19,175,14,E-mail,Alta,5,6,1,Concluído
4809,DV-104809,2025-08,2025-08-04,2025-08-12,175,13,Portal SILIC,Alta,5,8,1,Concluído
4810,DV-104810,2025-08,2025-08-15,2025-08-21,175,16,Portal SILIC,Alta,5,6,1,Concluído
4811,DV-104811,2025-08,2025-08-09,2025-08-15,176,3,E-mail,Média,6,6,0,Concluído
4812,DV-104812,2025-08,2025-08-18,2025-08-24,177,18,Esteira Interna,Média,6,6,0,Concluído
4813,DV-104813,2025-08,2025-08-07,2025-08-13,178,11,Portal SILIC,Média,6,6,0,Concluído
4814,DV-104814,2025-08,2025-08-11,2025-08-17,179,18,Portal SILIC,Média,6,6,0,Concluído
4815,DV-104815,2025-08,2025-08-07,2025-08-14,179,5,Portal SILIC,Média,6,7,1,Concluído
4816,DV-104816,2025-08,2025-08-23,2025-08-29,180,4,Esteira Interna,Média,6,6,0,Concluído
4817,DV-104817,2025-08,2025-08-25,2025-08-30,181,5,Esteira Interna,Média,6,5,0,Concluído
4818,DV-104818,2025-08,2025-08-20,2025-08-26,182,8,Portal SILIC,Média,6,6,0,Concluído
4819,DV-104819,2025-08,2025-08-16,2025-08-20,182,10,Portal SILIC,Média,6,4,0,Concluído
4820,DV-104820,2025-08,2025-08-02,2025-08-08,183,11,Portal SILIC,Média,6,6,0,Concluído
4821,DV-104821,2025-08,2025-08-14,2025-08-18,184,18,Portal SILIC,Média,6,4,0,Concluído
4822,DV-104822,2025-08,2025-08-08,2025-08-12,185,13,Portal SILIC,Média,6,4,0,Concluído
4823,DV-104823,2025-08,2025-08-02,2025-08-06,185,13,Portal SILIC,Média,6,4,0,Concluído
4824,DV-104824,2025-08,2025-08-06,2025-08-12,186,17,Portal SILIC,Média,6,6,0,Concluído
4825,DV-104825,2025-08,2025-08-22,2025-08-28,187,12,Portal SILIC,Média,6,6,0,Concluído
4826,DV-104826,2025-08,2025-08-09,2025-08-16,187,7,Portal SILIC,Média,6,7,1,Concluído
4827,DV-104827,2025-08,2025-08-20,2025-08-24,188,6,E-mail,Média,6,4,0,Concluído
4828,DV-104828,2025-08,2025-08-18,2025-08-25,189,8,Portal SILIC,Média,6,7,1,Concluído
4829,DV-104829,2025-08,2025-08-17,2025-08-24,189,17,Portal SILIC,Média,6,7,1,Concluído
4830,DV-104830,2025-08,2025-08-22,2025-08-29,190,1,E-mail,Alta,5,7,1,Concluído
4831,DV-104831,2025-08,2025-08-13,2025-08-21,190,15,Esteira Interna,Alta,5,8,1,Concluído
4832,DV-104832,2025-08,2025-08-12,2025-08-20,191,13,Portal SILIC,Alta,5,8,1,Concluído
4833,DV-104833,2025-08,2025-08-11,2025-08-15,191,2,Portal SILIC,Alta,5,4,0,Concluído
4834,DV-104834,2025-08,2025-08-21,2025-08-28,191,17,Portal SILIC,Alta,5,7,1,Concluído
4835,DV-104835,2025-08,2025-08-12,2025-08-17,192,2,Portal SILIC,Média,6,5,0,Concluído
4836,DV-104836,2025-08,2025-08-08,2025-08-13,192,5,Esteira Interna,Média,6,5,0,Concluído
4837,DV-104837,2025-08,2025-08-11,2025-08-17,193,17,Portal SILIC,Média,6,6,0,Concluído
4838,DV-104838,2025-08,2025-08-15,2025-08-19,194,1,E-mail,Média,6,4,0,Concluído
4839,DV-104839,2025-08,2025-08-20,2025-08-27,195,10,Esteira Interna,Média,6,7,1,Concluído
4840,DV-104840,2025-08,2025-08-21,2025-08-27,195,10,Esteira Interna,Média,6,6,0,Concluído
4841,DV-104841,2025-08,2025-08-24,2025-08-31,196,13,E-mail,Média,6,7,1,Concluído
4842,DV-104842,2025-08,2025-08-08,2025-08-14,196,9,Esteira Interna,Média,6,6,0,Concluído
4843,DV-104843,2025-08,2025-08-14,2025-08-19,197,17,E-mail,Média,6,5,0,Concluído
4844,DV-104844,2025-08,2025-08-05,2025-08-11,197,18,Esteira Interna,Média,6,6,0,Concluído
4845,DV-104845,2025-08,2025-08-17,2025-08-23,198,7,Esteira Interna,Média,6,6,0,Concluído
4846,DV-104846,2025-08,2025-08-13,2025-08-18,198,11,Portal SILIC,Média,6,5,0,Concluído
4847,DV-104847,2025-08,2025-08-23,2025-08-27,199,15,Portal SILIC,Média,6,4,0,Concluído
4848,DV-104848,2025-08,2025-08-13,2025-08-17,199,4,Portal SILIC,Média,6,4,0,Concluído
4849,DV-104849,2025-08,2025-08-09,2025-08-13,200,15,Portal SILIC,Média,6,4,0,Concluído
4850,DV-104850,2025-08,2025-08-08,2025-08-13,201,4,E-mail,Média,6,5,0,Concluído
4851,DV-104851,2025-08,2025-08-13,2025-08-18,201,2,Portal SILIC,Média,6,5,0,Concluído
4852,DV-104852,2025-08,2025-08-05,2025-08-11,202,12,E-mail,Média,6,6,0,Concluído
4853,DV-104853,2025-08,2025-08-07,2025-08-11,203,6,Portal SILIC,Média,6,4,0,Concluído
4854,DV-104854,2025-08,2025-08-27,2025-09-03,204,17,Portal SILIC,Média,6,7,1,Concluído
4855,DV-104855,2025-08,2025-08-09,2025-08-15,205,15,E-mail,Média,6,6,0,Concluído
4856,DV-104856,2025-08,2025-08-01,2025-08-06,205,7,Portal SILIC,Média,6,5,0,Concluído
4857,DV-104857,2025-08,2025-08-24,2025-08-31,206,1,Portal SILIC,Média,6,7,1,Concluído
4858,DV-104858,2025-08,2025-08-22,2025-08-28,206,6,Portal SILIC,Média,6,6,0,Concluído
4859,DV-104859,2025-08,2025-08-17,2025-08-24,207,2,Portal SILIC,Média,6,7,1,Concluído
4860,DV-104860,2025-08,2025-08-25,2025-08-31,208,16,Portal SILIC,Média,6,6,0,Concluído
4861,DV-104861,2025-08,2025-08-26,2025-08-30,209,11,Portal SILIC,Média,6,4,0,Concluído
4862,DV-104862,2025-08,2025-08-11,2025-08-17,210,7,Portal SILIC,Média,6,6,0,Concluído
4863,DV-104863,2025-08,2025-08-12,2025-08-16,211,5,Esteira Interna,Alta,5,4,0,Concluído
4864,DV-104864,2025-08,2025-08-01,2025-08-07,211,1,Portal SILIC,Alta,5,6,1,Concluído
4865,DV-104865,2025-08,2025-08-09,2025-08-15,212,6,Portal SILIC,Alta,5,6,1,Concluído
4866,DV-104866,2025-08,2025-08-17,2025-08-21,212,6,E-mail,Alta,5,4,0,Concluído
4867,DV-104867,2025-08,2025-08-08,2025-08-14,213,15,Portal SILIC,Alta,5,6,1,Concluído
4868,DV-104868,2025-08,2025-08-18,2025-08-22,214,2,Esteira Interna,Alta,5,4,0,Concluído
4869,DV-104869,2025-08,2025-08-15,2025-08-20,215,6,Portal SILIC,Alta,5,5,0,Concluído
4870,DV-104870,2025-08,2025-08-22,2025-08-28,215,9,Esteira Interna,Alta,5,6,1,Concluído
4871,DV-104871,2025-08,2025-08-06,2025-08-09,216,15,Portal SILIC,Alta,5,3,0,Concluído
4872,DV-104872,2025-08,2025-08-15,2025-08-19,216,18,Portal SILIC,Alta,5,4,0,Concluído
4873,DV-104873,2025-08,2025-08-02,2025-08-07,217,3,Portal SILIC,Alta,5,5,0,Concluído
4874,DV-104874,2025-08,2025-08-06,2025-08-11,218,18,Portal SILIC,Alta,5,5,0,Concluído
4875,DV-104875,2025-08,2025-08-27,2025-09-01,219,16,Portal SILIC,Alta,5,5,0,Concluído
4876,DV-104876,2025-08,2025-08-17,2025-08-25,219,6,Portal SILIC,Alta,5,8,1,Concluído
4877,DV-104877,2025-08,2025-08-27,2025-09-03,220,7,Esteira Interna,Alta,5,7,1,Concluído
4878,DV-104878,2025-08,2025-08-10,2025-08-17,220,3,Portal SILIC,Alta,5,7,1,Concluído
4879,DV-104879,2025-08,2025-08-18,2025-08-24,221,13,E-mail,Alta,5,6,1,Concluído
4880,DV-104880,2025-08,2025-08-01,2025-08-08,222,4,Portal SILIC,Alta,5,7,1,Concluído
4881,DV-104881,2025-08,2025-08-08,2025-08-13,222,4,E-mail,Alta,5,5,0,Concluído
4882,DV-104882,2025-08,2025-08-26,2025-08-31,223,17,Esteira Interna,Alta,5,5,0,Concluído
4883,DV-104883,2025-08,2025-08-27,2025-09-04,223,13,Portal SILIC,Alta,5,8,1,Concluído
4884,DV-104884,2025-08,2025-08-09,2025-08-14,224,18,Portal SILIC,Alta,5,5,0,Concluído
4885,DV-104885,2025-08,2025-08-05,2025-08-12,224,1,Portal SILIC,Alta,5,7,1,Concluído
